var,adjusted r,adjusted r-squared,r-squared,r,dataset,language,dim,window,algo
olfactory,0,-2.16507396134079,-2.17854952541552,0,nl-speed-2017.tsv,nl,300,4,cbow
tactile,0,-2.42467555641729,-2.43976689805474,0,nl-speed-2017.tsv,nl,300,4,cbow
visual,0,-2.16097320917911,-2.17442324990015,0,nl-speed-2017.tsv,nl,300,4,cbow
modality exclusivity,0,-2.33424350548233,-2.34877199203097,0,nl-speed-2017.tsv,nl,300,4,cbow
arousal,0,-1.87081677569561,-1.88246086351114,0,nl-speed-2017.tsv,nl,300,4,cbow
dominance,0,-1.81770660393775,-1.82902013051828,0,nl-speed-2017.tsv,nl,300,4,cbow
valence,0,-2.17990297567269,-2.19347083651712,0,nl-speed-2017.tsv,nl,300,4,cbow
age of acquisition,0,-0.101410711022237,-0.10212559015331,0,nl-verheyen-2019.tsv,nl,300,4,cbow
arousal,0,-0.483582690379616,-0.486991631802232,0,nl-verheyen-2019.tsv,nl,300,4,cbow
concreteness,0,-0.528882205348424,-0.53261047869932,0,nl-verheyen-2019.tsv,nl,300,4,cbow
dominance,0,-0.461535766554681,-0.464789291595852,0,nl-verheyen-2019.tsv,nl,300,4,cbow
familiarity,0,-0.428287050781161,-0.431306194140142,0,nl-verheyen-2019.tsv,nl,300,4,cbow
imageability,0,-0.385595388819282,-0.388313583906628,0,nl-verheyen-2019.tsv,nl,300,4,cbow
valence,0,-0.468709201040213,-0.472013294098905,0,nl-verheyen-2019.tsv,nl,300,4,cbow
age of acquisition,0.60649502450941,0.36783621475467,0.380126299451874,0.616543834169051,nl-brysbaert-2014.tsv,nl,300,4,sg
concreteness,0.750513134029231,0.563269964350378,0.582089850189716,0.762948130733483,nl-brysbaert-2014.tsv,nl,300,4,sg
prevalence,0.458261059170248,0.210003198351838,0.242576581207304,0.492520640387085,nl-keuleers-2015.tsv,nl,300,4,sg
arousal,0.463066376498786,0.214430469043715,0.225151992495901,0.474501836135437,nl-roest-2018.tsv,nl,300,4,sg
valence,0.326187846104078,0.106398510946018,0.111718436493319,0.33424307994829,nl-roest-2018.tsv,nl,300,4,sg
taboo (general),0.502761359595731,0.252768984702548,0.265407433937676,0.515177089880437,nl-roest-2018.tsv,nl,300,4,sg
taboo (personal),0.435017842796109,0.18924052355098,0.198702549728529,0.445760641744568,nl-roest-2018.tsv,nl,300,4,sg
insulting,0.47824103158291,0.228714484289486,0.24015020850396,0.490051230489181,nl-roest-2018.tsv,nl,300,4,sg
auditory,0,-0.0906519178902674,-0.091216141445601,0,nl-speed-2017.tsv,nl,300,4,sg
gustatory,0.699289472994395,0.489005767040778,0.492049371399953,0.701462309322428,nl-speed-2017.tsv,nl,300,4,sg
olfactory,0.174081378268671,0.03030432625992,0.0304929423984672,0.174622284942293,nl-speed-2017.tsv,nl,300,4,sg
tactile,0,-0.446724816851086,-0.449505261769246,0,nl-speed-2017.tsv,nl,300,4,sg
visual,0,-0.46955394405963,-0.472476478981163,0,nl-speed-2017.tsv,nl,300,4,sg
modality exclusivity,0,-0.230300487874468,-0.231733893400658,0,nl-speed-2017.tsv,nl,300,4,sg
arousal,0,-0.515001729409837,-0.51820713436467,0,nl-speed-2017.tsv,nl,300,4,sg
dominance,0,-0.305852873387918,-0.307756521977469,0,nl-speed-2017.tsv,nl,300,4,sg
valence,0,-0.831436290292933,-0.836611204962806,0,nl-speed-2017.tsv,nl,300,4,sg
age of acquisition,0.199681036454279,0.0398725163194552,0.0401535914596729,0.200383610756152,nl-verheyen-2019.tsv,nl,300,4,sg
arousal,0,-0.0768771477519358,-0.0774190813211841,0,nl-verheyen-2019.tsv,nl,300,4,sg
concreteness,0,-0.0863962724644773,-0.0870053096319006,0,nl-verheyen-2019.tsv,nl,300,4,sg
dominance,0,-0.10469989406658,-0.105437959785076,0,nl-verheyen-2019.tsv,nl,300,4,sg
familiarity,0,-0.0291495410454798,-0.0293550262290834,0,nl-verheyen-2019.tsv,nl,300,4,sg
imageability,0,-0.00463195555053786,-0.00466460780517408,0,nl-verheyen-2019.tsv,nl,300,4,sg
valence,0.350473734711323,0.122831838722503,0.123697722781977,0.351706870535645,nl-verheyen-2019.tsv,nl,300,4,sg
age of acquisition,0.438343099305829,0.19214467270904,0.198564579740993,0.445605856941977,nl-brysbaert-2014.tsv,nl,300,5,cbow
concreteness,0.487476562765975,0.23763339924613,0.245573168323971,0.495553396037169,nl-brysbaert-2014.tsv,nl,300,5,cbow
prevalence,0.237607156232724,0.0564571606930022,0.0652141735605143,0.255370659161373,nl-keuleers-2015.tsv,nl,300,5,cbow
arousal,0,-0.740417063227135,-0.777437916388492,0,nl-roest-2018.tsv,nl,300,5,cbow
valence,0,-0.792897980590033,-0.832542879619535,0,nl-roest-2018.tsv,nl,300,5,cbow
taboo (general),0,-0.782131698850476,-0.821238283793,0,nl-roest-2018.tsv,nl,300,5,cbow
taboo (personal),0,-0.737601384249404,-0.774481453461874,0,nl-roest-2018.tsv,nl,300,5,cbow
insulting,0,-0.621586084948562,-0.65266538919599,0,nl-roest-2018.tsv,nl,300,5,cbow
auditory,0,-1.98411071417987,-1.99645995099012,0,nl-speed-2017.tsv,nl,300,5,cbow
gustatory,0,-2.26721529015134,-2.28132658863776,0,nl-speed-2017.tsv,nl,300,5,cbow
olfactory,0,-2.16181593138863,-2.17527121726864,0,nl-speed-2017.tsv,nl,300,5,cbow
tactile,0,-2.0897895440622,-2.10279653292566,0,nl-speed-2017.tsv,nl,300,5,cbow
visual,0,-2.05284907078851,-2.06562613969384,0,nl-speed-2017.tsv,nl,300,5,cbow
modality exclusivity,0,-2.37449968728672,-2.38927873098353,0,nl-speed-2017.tsv,nl,300,5,cbow
arousal,0,-2.06243535214693,-2.07527208670386,0,nl-speed-2017.tsv,nl,300,5,cbow
dominance,0,-1.81749428220521,-1.82880648728117,0,nl-speed-2017.tsv,nl,300,5,cbow
valence,0,-2.30211978660353,-2.31644833299318,0,nl-speed-2017.tsv,nl,300,5,cbow
age of acquisition,0,-0.171917443490857,-0.17312934893339,0,nl-verheyen-2019.tsv,nl,300,5,cbow
arousal,0,-0.484879301682911,-0.488297383366476,0,nl-verheyen-2019.tsv,nl,300,5,cbow
concreteness,0,-0.424167980887118,-0.427158087499616,0,nl-verheyen-2019.tsv,nl,300,5,cbow
dominance,0,-0.450070000376603,-0.453242699271503,0,nl-verheyen-2019.tsv,nl,300,5,cbow
familiarity,0,-0.457207718041017,-0.460430733173229,0,nl-verheyen-2019.tsv,nl,300,5,cbow
imageability,0,-0.321085516353783,-0.323348959067253,0,nl-verheyen-2019.tsv,nl,300,5,cbow
valence,0,-0.435520126685352,-0.438590258494816,0,nl-verheyen-2019.tsv,nl,300,5,cbow
age of acquisition,0.596864702235351,0.356247472774494,0.368150356280631,0.606753950362609,nl-brysbaert-2014.tsv,nl,300,5,sg
concreteness,0.745858827335582,0.556305390314409,0.574892576921457,0.758216708416174,nl-brysbaert-2014.tsv,nl,300,5,sg
prevalence,0.457549400527219,0.209351453922818,0.241823745361691,0.491755778168077,nl-keuleers-2015.tsv,nl,300,5,sg
arousal,0.397782957936087,0.158231281624383,0.166142845705602,0.407606238550886,nl-roest-2018.tsv,nl,300,5,sg
valence,0.325972270044424,0.106257920837915,0.111570816879811,0.33402218022133,nl-roest-2018.tsv,nl,300,5,sg
taboo (general),0.509227880441205,0.259313034218642,0.272278685929574,0.521803301953498,nl-roest-2018.tsv,nl,300,5,sg
taboo (personal),0.460958279429562,0.212482535374662,0.223106662143395,0.472341679447617,nl-roest-2018.tsv,nl,300,5,sg
insulting,0.410812132273425,0.168766608023038,0.17720493842419,0.420957169346467,nl-roest-2018.tsv,nl,300,5,sg
auditory,0,-0.027372224140649,-0.0275425906809435,0,nl-speed-2017.tsv,nl,300,5,sg
gustatory,0.711080760798656,0.505635848377995,0.508782959467485,0.713290235084909,nl-speed-2017.tsv,nl,300,5,sg
olfactory,0.294968007916107,0.0870061256939965,0.0875476575966562,0.295884534230257,nl-speed-2017.tsv,nl,300,5,sg
tactile,0,-0.488271543467298,-0.491310577970206,0,nl-speed-2017.tsv,nl,300,5,sg
visual,0,-0.440529364373257,-0.443271248383879,0,nl-speed-2017.tsv,nl,300,5,sg
modality exclusivity,0,-0.482950596252685,-0.485956512826872,0,nl-speed-2017.tsv,nl,300,5,sg
arousal,0,-0.202498125909804,-0.203758487689326,0,nl-speed-2017.tsv,nl,300,5,sg
dominance,0,-0.467567419575144,-0.4704775902364,0,nl-speed-2017.tsv,nl,300,5,sg
valence,0,-0.740587927262818,-0.745197395689765,0,nl-speed-2017.tsv,nl,300,5,sg
age of acquisition,0.218709898520866,0.0478340197110075,0.0481712182386783,0.21947942554754,nl-verheyen-2019.tsv,nl,300,5,sg
arousal,0,-0.145121458720196,-0.146144470010268,0,nl-verheyen-2019.tsv,nl,300,5,sg
concreteness,0,-0.186404408114606,-0.18771843717483,0,nl-verheyen-2019.tsv,nl,300,5,sg
dominance,0,-0.0389040106711986,-0.0391782584805626,0,nl-verheyen-2019.tsv,nl,300,5,sg
familiarity,0.0433472555865913,0.00187898456688927,0.00189223017813622,0.0434997721618887,nl-verheyen-2019.tsv,nl,300,5,sg
imageability,0.0653042334035309,0.00426464290042285,0.00429470584131203,0.0655340052286752,nl-verheyen-2019.tsv,nl,300,5,sg
valence,0.34987295979702,0.122411087997127,0.123274006039403,0.35110398180511,nl-verheyen-2019.tsv,nl,300,5,sg
age of acquisition,0.446501865852398,0.199363916209673,0.206025031449284,0.453899803314877,nl-brysbaert-2014.tsv,nl,300,6,cbow
concreteness,0.490154882394696,0.240251808735359,0.248279063691708,0.498276091832337,nl-brysbaert-2014.tsv,nl,300,6,cbow
prevalence,0.228487657164155,0.0522066094763642,0.060304323660747,0.245569386652219,nl-keuleers-2015.tsv,nl,300,6,cbow
arousal,0,-0.669377401839322,-0.702846271931288,0,nl-roest-2018.tsv,nl,300,6,cbow
valence,0,-0.869783449878872,-0.913272622372816,0,nl-roest-2018.tsv,nl,300,6,cbow
taboo (general),0,-0.883919625829647,-0.92811560712113,0,nl-roest-2018.tsv,nl,300,6,cbow
taboo (personal),0,-0.771947601992446,-0.810544982092068,0,nl-roest-2018.tsv,nl,300,6,cbow
insulting,0,-0.753690425060355,-0.791374946313372,0,nl-roest-2018.tsv,nl,300,6,cbow
auditory,0,-1.68719110993931,-1.69769229942026,0,nl-speed-2017.tsv,nl,300,6,cbow
gustatory,0,-2.06860405487151,-2.08147918384374,0,nl-speed-2017.tsv,nl,300,6,cbow
olfactory,0,-1.62198564170109,-1.63208098801873,0,nl-speed-2017.tsv,nl,300,6,cbow
tactile,0,-2.17203623516157,-2.18555513289079,0,nl-speed-2017.tsv,nl,300,6,cbow
visual,0,-1.78047551688743,-1.79155731471038,0,nl-speed-2017.tsv,nl,300,6,cbow
modality exclusivity,0,-1.94915084289959,-1.96128248715001,0,nl-speed-2017.tsv,nl,300,6,cbow
arousal,0,-2.58110182475982,-2.59716677387658,0,nl-speed-2017.tsv,nl,300,6,cbow
dominance,0,-2.77566543179174,-2.79294135771575,0,nl-speed-2017.tsv,nl,300,6,cbow
valence,0,-2.20089883340808,-2.21459737386497,0,nl-speed-2017.tsv,nl,300,6,cbow
age of acquisition,0,-0.103835806117542,-0.104567780581613,0,nl-verheyen-2019.tsv,nl,300,6,cbow
arousal,0,-0.607539975433234,-0.611822734575261,0,nl-verheyen-2019.tsv,nl,300,6,cbow
concreteness,0,-0.510767466321311,-0.514368042619649,0,nl-verheyen-2019.tsv,nl,300,6,cbow
dominance,0,-0.366137050012886,-0.368718076548727,0,nl-verheyen-2019.tsv,nl,300,6,cbow
familiarity,0,-0.502570071979957,-0.506112862014055,0,nl-verheyen-2019.tsv,nl,300,6,cbow
imageability,0,-0.236310857282429,-0.237976694141419,0,nl-verheyen-2019.tsv,nl,300,6,cbow
valence,0,-0.399581848397404,-0.40239863886949,0,nl-verheyen-2019.tsv,nl,300,6,cbow
age of acquisition,0.603849838361915,0.364634627289711,0.376817741059281,0.613854820832484,nl-brysbaert-2014.tsv,nl,300,6,sg
concreteness,0.746938788603216,0.55791755392004,0.576558605879286,0.759314563194521,nl-brysbaert-2014.tsv,nl,300,6,sg
prevalence,0.456316936752833,0.208225146767489,0.240522737847171,0.490431175443784,nl-keuleers-2015.tsv,nl,300,6,sg
arousal,0.499526966612882,0.249527190373467,0.26200354989214,0.511862823315134,nl-roest-2018.tsv,nl,300,6,sg
valence,0.301329275442217,0.0907993322385312,0.0953392988504577,0.308770624979867,nl-roest-2018.tsv,nl,300,6,sg
taboo (general),0.56304006981961,0.317014120222471,0.332864826233595,0.5769443874704,nl-roest-2018.tsv,nl,300,6,sg
taboo (personal),0.510025726416154,0.260126241606325,0.273132553686642,0.522620850795911,nl-roest-2018.tsv,nl,300,6,sg
insulting,0.472580532729767,0.22333235991515,0.234498977910908,0.484250945183288,nl-roest-2018.tsv,nl,300,6,sg
auditory,0,-0.0264009598400138,-0.0265652811668189,0,nl-speed-2017.tsv,nl,300,6,sg
gustatory,0.760225662163456,0.577943057411865,0.58154021337086,0.762587839773793,nl-speed-2017.tsv,nl,300,6,sg
olfactory,0.35754583485413,0.127839024021537,0.128634702594285,0.358656803357032,nl-speed-2017.tsv,nl,300,6,sg
tactile,0,-0.454895401683866,-0.457726700864471,0,nl-speed-2017.tsv,nl,300,6,sg
visual,0,-0.482109518429112,-0.485110200079085,0,nl-speed-2017.tsv,nl,300,6,sg
modality exclusivity,0,-0.264305551646303,-0.265950606947006,0,nl-speed-2017.tsv,nl,300,6,sg
arousal,0,-0.53167447236503,-0.53498364957892,0,nl-speed-2017.tsv,nl,300,6,sg
dominance,0,-0.723469895978045,-0.727972820641809,0,nl-speed-2017.tsv,nl,300,6,sg
valence,0,-0.803829278278139,-0.808832365072402,0,nl-speed-2017.tsv,nl,300,6,sg
age of acquisition,0.192768018027247,0.0371595087741531,0.0374214589870626,0.193446268992355,nl-verheyen-2019.tsv,nl,300,6,sg
arousal,0,-0.12332616109116,-0.124195529799759,0,nl-verheyen-2019.tsv,nl,300,6,sg
concreteness,0,-0.198614242551619,-0.200014342952285,0,nl-verheyen-2019.tsv,nl,300,6,sg
dominance,0,-0.104295061488185,-0.105030273401999,0,nl-verheyen-2019.tsv,nl,300,6,sg
familiarity,0,-0.164725741241627,-0.165886949890863,0,nl-verheyen-2019.tsv,nl,300,6,sg
imageability,0.247728045103188,0.061369184330647,0.0618017969090101,0.248599671980898,nl-verheyen-2019.tsv,nl,300,6,sg
valence,0.256382076459574,0.0657317691297229,0.0661951350752496,0.257284152398179,nl-verheyen-2019.tsv,nl,300,6,sg
age of acquisition,0.532758909848402,0.283832056022858,0.293315407222057,0.541586010917986,nl-brysbaert-2014.tsv,nl,50,1,cbow
concreteness,0.702818605353977,0.49395399203171,0.510457903705118,0.714463367643938,nl-brysbaert-2014.tsv,nl,50,1,cbow
prevalence,0.386713511602959,0.149547340056292,0.172743476119462,0.415624200594073,nl-keuleers-2015.tsv,nl,50,1,cbow
arousal,0.532169396987273,0.283204267089797,0.297364480444287,0.545311361007899,nl-roest-2018.tsv,nl,50,1,cbow
valence,0.438085669263387,0.19191905361395,0.201515006294647,0.448904228421439,nl-roest-2018.tsv,nl,50,1,cbow
taboo (general),0.473992680412161,0.224669061084305,0.23590251413852,0.485697965960863,nl-roest-2018.tsv,nl,50,1,cbow
taboo (personal),0.485426121812979,0.235638519738389,0.247420445725308,0.49741375707283,nl-roest-2018.tsv,nl,50,1,cbow
insulting,0.51232523511573,0.262477146536388,0.275601003863207,0.524977146038956,nl-roest-2018.tsv,nl,50,1,cbow
auditory,0.394570047390622,0.155685522297838,0.156654519324588,0.395796057742605,nl-speed-2017.tsv,nl,50,1,cbow
gustatory,0.670294654514771,0.449294923871077,0.452091365305959,0.672377397973756,nl-speed-2017.tsv,nl,50,1,cbow
olfactory,0.566351217392311,0.320753701441752,0.322750093774377,0.568110987197376,nl-speed-2017.tsv,nl,50,1,cbow
tactile,0,-0.0302522985639664,-0.0304405908786799,0,nl-speed-2017.tsv,nl,50,1,cbow
visual,0.272816370955375,0.0744287722612606,0.074892021881144,0.273664067573995,nl-speed-2017.tsv,nl,50,1,cbow
modality exclusivity,0.45809448343332,0.209850555752041,0.211156679543028,0.459517877283385,nl-speed-2017.tsv,nl,50,1,cbow
arousal,0.276894776859972,0.0766707174523335,0.0771479210879289,0.2777551459252,nl-speed-2017.tsv,nl,50,1,cbow
dominance,0.262977848163269,0.0691573486245831,0.0695877885537818,0.263794974466501,nl-speed-2017.tsv,nl,50,1,cbow
valence,0,-0.0680511405453627,-0.0684746953620351,0,nl-speed-2017.tsv,nl,50,1,cbow
age of acquisition,0.551606895679275,0.304270167360926,0.306415072871023,0.553547715080663,nl-verheyen-2019.tsv,nl,50,1,cbow
arousal,0.290724468409545,0.0845207165320128,0.0851165322578175,0.291747377465193,nl-verheyen-2019.tsv,nl,50,1,cbow
concreteness,0.363762602058545,0.132323230656404,0.133256022816116,0.3650424945347,nl-verheyen-2019.tsv,nl,50,1,cbow
dominance,0.281466286743672,0.0792232705732711,0.0797817427726799,0.282456621045922,nl-verheyen-2019.tsv,nl,50,1,cbow
familiarity,0.406933403744151,0.1655947950828,0.166762129992749,0.408365191945579,nl-verheyen-2019.tsv,nl,50,1,cbow
imageability,0.480618512779955,0.230994154826816,0.232622512413712,0.482309560773692,nl-verheyen-2019.tsv,nl,50,1,cbow
valence,0.380772264320329,0.14498751727563,0.146009584366194,0.382112005001405,nl-verheyen-2019.tsv,nl,50,1,cbow
age of acquisition,0.552431061488691,0.305180077697522,0.315376705577959,0.561584103744006,nl-brysbaert-2014.tsv,nl,50,1,sg
concreteness,0.720444748760279,0.519040636016262,0.536382738620774,0.732381552621838,nl-brysbaert-2014.tsv,nl,50,1,sg
prevalence,0.428837640926977,0.183901722275815,0.21242653168102,0.460897528395434,nl-keuleers-2015.tsv,nl,50,1,sg
arousal,0.574056093566239,0.32954039856053,0.346017418488557,0.588232452767234,nl-roest-2018.tsv,nl,50,1,sg
valence,0.468047175633355,0.219068158618361,0.230021566549279,0.479605636486144,nl-roest-2018.tsv,nl,50,1,sg
taboo (general),0.52966842769128,0.280548643292953,0.294576075457601,0.542748630083578,nl-roest-2018.tsv,nl,50,1,sg
taboo (personal),0.511056140424857,0.261178378665951,0.274237297599248,0.523676710957484,nl-roest-2018.tsv,nl,50,1,sg
insulting,0.553992889449981,0.306908121561139,0.322253527639196,0.567673786288566,nl-roest-2018.tsv,nl,50,1,sg
auditory,0.480882520345499,0.231247998373839,0.232687301268282,0.482376721316734,nl-speed-2017.tsv,nl,50,1,sg
gustatory,0.74625758347626,0.556900380895827,0.560366565839162,0.748576359391053,nl-speed-2017.tsv,nl,50,1,sg
olfactory,0.635263080385342,0.403559181300673,0.406070960437399,0.637236973532923,nl-speed-2017.tsv,nl,50,1,sg
tactile,0,-0.0014056737883857,-0.00141442279536735,0,nl-speed-2017.tsv,nl,50,1,sg
visual,0.321951650443186,0.103652865223092,0.104298007537758,0.322952020488738,nl-speed-2017.tsv,nl,50,1,sg
modality exclusivity,0.501775335795539,0.251778487612726,0.253345573635212,0.503334455044767,nl-speed-2017.tsv,nl,50,1,sg
arousal,0.277397983285942,0.0769496411311079,0.0774285808061978,0.278259915917111,nl-speed-2017.tsv,nl,50,1,sg
dominance,0.315964352219494,0.0998334718734845,0.100454842030373,0.316946118497093,nl-speed-2017.tsv,nl,50,1,sg
valence,0,-0.0115850707775055,-0.0116571770271581,0,nl-speed-2017.tsv,nl,50,1,sg
age of acquisition,0.49145886194022,0.241531812979576,0.243234454158687,0.493188051516546,nl-verheyen-2019.tsv,nl,50,1,sg
arousal,0.300767347519607,0.0904609973339803,0.0910986881510376,0.30182559227315,nl-verheyen-2019.tsv,nl,50,1,sg
concreteness,0.422146571461955,0.178207727797083,0.179463975626468,0.423631886933064,nl-verheyen-2019.tsv,nl,50,1,sg
dominance,0.305852263980367,0.093545607381916,0.0942050426806808,0.306928399925261,nl-verheyen-2019.tsv,nl,50,1,sg
familiarity,0.348381074652413,0.12136937317597,0.122224947810645,0.349606847488211,nl-verheyen-2019.tsv,nl,50,1,sg
imageability,0.516943849394805,0.267230943427119,0.269114746653695,0.518762707462376,nl-verheyen-2019.tsv,nl,50,1,sg
valence,0.419835135915015,0.176261541348779,0.177504069837642,0.421312318639798,nl-verheyen-2019.tsv,nl,50,1,sg
age of acquisition,0.527468770789142,0.278223304157808,0.287519256637952,0.536208221344984,nl-brysbaert-2014.tsv,nl,50,2,cbow
concreteness,0.686396281005825,0.471139854578627,0.486881503945212,0.697768947392482,nl-brysbaert-2014.tsv,nl,50,2,cbow
prevalence,0.358737914028855,0.128692890961774,0.148654314601863,0.385557148295636,nl-keuleers-2015.tsv,nl,50,2,cbow
arousal,0.500705846887632,0.250706345107461,0.263241662362834,0.513070816128567,nl-roest-2018.tsv,nl,50,2,cbow
valence,0.512289481108189,0.262440512454097,0.275562538076802,0.52494050908346,nl-roest-2018.tsv,nl,50,2,cbow
taboo (general),0.447552841780425,0.200303546185734,0.210318723495021,0.458605193488932,nl-roest-2018.tsv,nl,50,2,cbow
taboo (personal),0.461502758794594,0.212984796375021,0.223634036193772,0.472899604772273,nl-roest-2018.tsv,nl,50,2,cbow
insulting,0.506821039057177,0.256867565630996,0.269710943912546,0.519337023437138,nl-roest-2018.tsv,nl,50,2,cbow
auditory,0.423681412355052,0.179505939175171,0.180623196058004,0.42499787771,nl-speed-2017.tsv,nl,50,2,cbow
gustatory,0.674444102429011,0.454874847301275,0.457706018550038,0.676539739076751,nl-speed-2017.tsv,nl,50,2,cbow
olfactory,0.565585728043273,0.319887215766239,0.321878215034494,0.567343119315369,nl-speed-2017.tsv,nl,50,2,cbow
tactile,0,-0.0617488426063018,-0.0621331715021917,0,nl-speed-2017.tsv,nl,50,2,cbow
visual,0.153943314736688,0.0236985441521189,0.0238460454642691,0.154421648301879,nl-speed-2017.tsv,nl,50,2,cbow
modality exclusivity,0.429399846415915,0.184384228102011,0.185531847778995,0.430734080122521,nl-speed-2017.tsv,nl,50,2,cbow
arousal,0.158340428587223,0.0250716913251856,0.0252277391965042,0.15883242489021,nl-speed-2017.tsv,nl,50,2,cbow
dominance,0.250813481899485,0.0629074027025431,0.0632989425533888,0.251592811012932,nl-speed-2017.tsv,nl,50,2,cbow
valence,0,-0.0425862983109348,-0.0428513582589282,0,nl-speed-2017.tsv,nl,50,2,cbow
age of acquisition,0.52842259776335,0.279230441826967,0.281198833662605,0.530281843610174,nl-verheyen-2019.tsv,nl,50,2,cbow
arousal,0.248415660970632,0.0617103406154758,0.0621453581223321,0.249289707212978,nl-verheyen-2019.tsv,nl,50,2,cbow
concreteness,0.3803280810074,0.144649449202771,0.145669133134714,0.381666258837108,nl-verheyen-2019.tsv,nl,50,2,cbow
dominance,0.250121257641805,0.0625606435243182,0.0630016551100888,0.251001304996784,nl-verheyen-2019.tsv,nl,50,2,cbow
